# run: begin-different-woman-life
# time: 2025-11-19T02:43:02.938269+00:00
# command: project/eta_runner.py
# git_commit: 6823b90aaf5d9c92e5d55f4cd9c588f2d6e9ed44
# config: {"n": 65536, "max_factor": 9, "max_eta": 0.4, "max_steps": 1, "threshold": true, "batch": 256, "max_floats": 4294967296, "device": "cuda"}
k,d,acc,eta,factor,step
1,77,1.0,0.0,6.4285712242126465,45
1,79,1.0,0.0,6.571428298950195,46
1,81,1.0,0.0,6.714285850524902,47
1,82,1.0,0.0,6.857142925262451,48
1,84,1.0,0.0,7.0,49
1,86,1.0,0.0,7.142857074737549,50
1,88,1.0,0.0,7.285714149475098,51
1,89,1.0,0.0,7.4285712242126465,52
1,91,1.0,0.0,7.571428298950195,53
1,93,1.0,0.0,7.714285850524902,54
1,94,1.0,0.0,7.857142925262451,55
1,96,1.0,0.0,8.0,56
1,98,1.0,0.0,8.142857551574707,57
1,100,1.0,0.0,8.285714149475098,58
1,101,1.0,0.0,8.428571701049805,59
1,103,1.0,0.0,8.571428298950195,60
1,105,1.0,0.0,8.714285850524902,61
1,107,1.0,0.0,8.857142448425293,62
1,108,1.0,0.0,9.0,63
1,1,0.0,0.0063492064364254475,0.0,64
1,1,0.0,0.0063492064364254475,0.1428571492433548,65
1,3,0.0,0.0063492064364254475,0.2857142984867096,66
1,5,0.0,0.0063492064364254475,0.4285714626312256,67
1,6,0.0,0.0063492064364254475,0.5714285969734192,68
1,8,0.0,0.0063492064364254475,0.7142857313156128,69
1,10,0.0,0.0063492064364254475,0.8571429252624512,70
1,12,0.0,0.0063492064364254475,1.0,71
1,13,0.0,0.0063492064364254475,1.1428571939468384,72
1,15,0.0,0.0063492064364254475,1.2857143878936768,73
1,17,0.0,0.0063492064364254475,1.4285714626312256,74
1,18,0.0,0.0063492064364254475,1.571428656578064,75
1,20,0.0,0.0063492064364254475,1.7142858505249023,76
1,22,0.0,0.0063492064364254475,1.8571429252624512,77
1,24,1.0,0.0063492064364254475,2.0,78
1,25,1.0,0.0063492064364254475,2.142857313156128,79
1,27,1.0,0.0063492064364254475,2.2857143878936768,80
1,29,1.0,0.0063492064364254475,2.4285714626312256,81
1,31,1.0,0.0063492064364254475,2.5714287757873535,82
1,32,1.0,0.0063492064364254475,2.7142858505249023,83
1,34,1.0,0.0063492064364254475,2.857142925262451,84
1,36,1.0,0.0063492064364254475,3.000000238418579,85
1,37,1.0,0.0063492064364254475,3.142857313156128,86
1,39,1.0,0.0063492064364254475,3.2857143878936768,87
1,41,1.0,0.0063492064364254475,3.4285717010498047,88
1,43,1.0,0.0063492064364254475,3.5714287757873535,89
1,44,1.0,0.0063492064364254475,3.7142858505249023,90
1,46,1.0,0.0063492064364254475,3.857142925262451,91
1,48,1.0,0.0063492064364254475,4.0,92
1,50,1.0,0.0063492064364254475,4.142857551574707,93
1,51,1.0,0.0063492064364254475,4.285714626312256,94
1,53,1.0,0.0063492064364254475,4.428571701049805,95
1,55,1.0,0.0063492064364254475,4.571428298950195,96
1,56,1.0,0.0063492064364254475,4.714285373687744,97
1,58,1.0,0.0063492064364254475,4.857142448425293,98
1,60,1.0,0.0063492064364254475,5.0,99
1,62,1.0,0.0063492064364254475,5.142857074737549,100
1,63,1.0,0.0063492064364254475,5.285714149475098,101
1,65,1.0,0.0063492064364254475,5.4285712242126465,102
1,67,1.0,0.0063492064364254475,5.571428298950195,103
1,69,1.0,0.0063492064364254475,5.714285373687744,104
1,70,1.0,0.0063492064364254475,5.857142925262451,105
1,72,1.0,0.0063492064364254475,6.0,106
1,74,1.0,0.0063492064364254475,6.142857074737549,107
1,75,1.0,0.0063492064364254475,6.285714149475098,108
1,77,1.0,0.0063492064364254475,6.4285712242126465,109
1,79,1.0,0.0063492064364254475,6.571428298950195,110
1,81,1.0,0.0063492064364254475,6.714285850524902,111
1,82,1.0,0.0063492064364254475,6.857142925262451,112
1,84,1.0,0.0063492064364254475,7.0,113
1,86,1.0,0.0063492064364254475,7.142857074737549,114
1,88,1.0,0.0063492064364254475,7.285714149475098,115
1,89,1.0,0.0063492064364254475,7.4285712242126465,116
1,91,1.0,0.0063492064364254475,7.571428298950195,117
1,93,1.0,0.0063492064364254475,7.714285850524902,118
1,94,1.0,0.0063492064364254475,7.857142925262451,119
1,96,1.0,0.0063492064364254475,8.0,120
1,98,1.0,0.0063492064364254475,8.142857551574707,121
1,100,1.0,0.0063492064364254475,8.285714149475098,122
1,101,1.0,0.0063492064364254475,8.428571701049805,123
1,103,1.0,0.0063492064364254475,8.571428298950195,124
1,105,1.0,0.0063492064364254475,8.714285850524902,125
1,107,1.0,0.0063492064364254475,8.857142448425293,126
1,108,1.0,0.0063492064364254475,9.0,127
1,1,0.0,0.012698412872850895,0.0,128
1,1,0.0,0.012698412872850895,0.1428571492433548,129
1,3,0.0,0.012698412872850895,0.2857142984867096,130
1,5,0.0,0.012698412872850895,0.4285714626312256,131
1,6,0.0,0.012698412872850895,0.5714285969734192,132
1,8,0.0,0.012698412872850895,0.7142857313156128,133
1,10,0.0,0.012698412872850895,0.8571429252624512,134
1,12,0.0,0.012698412872850895,1.0,135
1,13,0.0,0.012698412872850895,1.1428571939468384,136
1,15,0.0,0.012698412872850895,1.2857143878936768,137
1,17,0.0,0.012698412872850895,1.4285714626312256,138
1,18,0.0,0.012698412872850895,1.571428656578064,139
1,20,0.0,0.012698412872850895,1.7142858505249023,140
1,22,0.0,0.012698412872850895,1.8571429252624512,141
1,24,1.0,0.012698412872850895,2.0,142
1,25,1.0,0.012698412872850895,2.142857313156128,143
1,27,1.0,0.012698412872850895,2.2857143878936768,144
1,29,1.0,0.012698412872850895,2.4285714626312256,145
1,31,1.0,0.012698412872850895,2.5714287757873535,146
1,32,1.0,0.012698412872850895,2.7142858505249023,147
1,34,1.0,0.012698412872850895,2.857142925262451,148
1,36,1.0,0.012698412872850895,3.000000238418579,149
1,37,1.0,0.012698412872850895,3.142857313156128,150
1,39,1.0,0.012698412872850895,3.2857143878936768,151
1,41,1.0,0.012698412872850895,3.4285717010498047,152
1,43,1.0,0.012698412872850895,3.5714287757873535,153
1,44,1.0,0.012698412872850895,3.7142858505249023,154
1,46,1.0,0.012698412872850895,3.857142925262451,155
1,48,1.0,0.012698412872850895,4.0,156
1,50,1.0,0.012698412872850895,4.142857551574707,157
1,51,1.0,0.012698412872850895,4.285714626312256,158
1,53,1.0,0.012698412872850895,4.428571701049805,159
1,55,1.0,0.012698412872850895,4.571428298950195,160
1,56,1.0,0.012698412872850895,4.714285373687744,161
1,58,1.0,0.012698412872850895,4.857142448425293,162
1,60,1.0,0.012698412872850895,5.0,163
1,62,1.0,0.012698412872850895,5.142857074737549,164
1,63,1.0,0.012698412872850895,5.285714149475098,165
1,65,1.0,0.012698412872850895,5.4285712242126465,166
1,67,1.0,0.012698412872850895,5.571428298950195,167
1,69,1.0,0.012698412872850895,5.714285373687744,168
1,70,1.0,0.012698412872850895,5.857142925262451,169
1,72,1.0,0.012698412872850895,6.0,170
1,74,1.0,0.012698412872850895,6.142857074737549,171
1,75,1.0,0.012698412872850895,6.285714149475098,172
1,77,1.0,0.012698412872850895,6.4285712242126465,173
1,79,1.0,0.012698412872850895,6.571428298950195,174
1,81,1.0,0.012698412872850895,6.714285850524902,175
1,82,1.0,0.012698412872850895,6.857142925262451,176
1,84,1.0,0.012698412872850895,7.0,177
1,86,1.0,0.012698412872850895,7.142857074737549,178
1,88,1.0,0.012698412872850895,7.285714149475098,179
1,89,1.0,0.012698412872850895,7.4285712242126465,180
1,91,1.0,0.012698412872850895,7.571428298950195,181
1,93,1.0,0.012698412872850895,7.714285850524902,182
1,94,1.0,0.012698412872850895,7.857142925262451,183
1,96,1.0,0.012698412872850895,8.0,184
1,98,1.0,0.012698412872850895,8.142857551574707,185
1,100,1.0,0.012698412872850895,8.285714149475098,186
1,101,1.0,0.012698412872850895,8.428571701049805,187
1,103,1.0,0.012698412872850895,8.571428298950195,188
1,105,1.0,0.012698412872850895,8.714285850524902,189
1,107,1.0,0.012698412872850895,8.857142448425293,190
1,108,1.0,0.012698412872850895,9.0,191
1,1,0.0,0.01904761977493763,0.0,192
1,1,0.0,0.01904761977493763,0.1428571492433548,193
1,3,0.0,0.01904761977493763,0.2857142984867096,194
1,5,0.0,0.01904761977493763,0.4285714626312256,195
1,6,0.0,0.01904761977493763,0.5714285969734192,196
1,8,0.0,0.01904761977493763,0.7142857313156128,197
1,10,0.0,0.01904761977493763,0.8571429252624512,198
1,12,0.0,0.01904761977493763,1.0,199
1,13,0.0,0.01904761977493763,1.1428571939468384,200
1,15,0.0,0.01904761977493763,1.2857143878936768,201
1,17,0.0,0.01904761977493763,1.4285714626312256,202
1,18,0.0,0.01904761977493763,1.571428656578064,203
1,20,0.0,0.01904761977493763,1.7142858505249023,204
1,22,0.0,0.01904761977493763,1.8571429252624512,205
1,24,1.0,0.01904761977493763,2.0,206
1,25,1.0,0.01904761977493763,2.142857313156128,207
1,27,1.0,0.01904761977493763,2.2857143878936768,208
1,29,1.0,0.01904761977493763,2.4285714626312256,209
1,31,1.0,0.01904761977493763,2.5714287757873535,210
1,32,1.0,0.01904761977493763,2.7142858505249023,211
1,34,1.0,0.01904761977493763,2.857142925262451,212
1,36,1.0,0.01904761977493763,3.000000238418579,213
1,37,1.0,0.01904761977493763,3.142857313156128,214
1,39,1.0,0.01904761977493763,3.2857143878936768,215
1,41,1.0,0.01904761977493763,3.4285717010498047,216
1,43,1.0,0.01904761977493763,3.5714287757873535,217
1,44,1.0,0.01904761977493763,3.7142858505249023,218
1,46,1.0,0.01904761977493763,3.857142925262451,219
1,48,1.0,0.01904761977493763,4.0,220
1,50,1.0,0.01904761977493763,4.142857551574707,221
1,51,1.0,0.01904761977493763,4.285714626312256,222
1,53,1.0,0.01904761977493763,4.428571701049805,223
1,55,1.0,0.01904761977493763,4.571428298950195,224
1,56,1.0,0.01904761977493763,4.714285373687744,225
1,58,1.0,0.01904761977493763,4.857142448425293,226
1,60,1.0,0.01904761977493763,5.0,227
1,62,1.0,0.01904761977493763,5.142857074737549,228
1,63,1.0,0.01904761977493763,5.285714149475098,229
1,65,1.0,0.01904761977493763,5.4285712242126465,230
1,67,1.0,0.01904761977493763,5.571428298950195,231
1,69,1.0,0.01904761977493763,5.714285373687744,232
1,70,1.0,0.01904761977493763,5.857142925262451,233
1,72,1.0,0.01904761977493763,6.0,234
1,74,1.0,0.01904761977493763,6.142857074737549,235
1,75,1.0,0.01904761977493763,6.285714149475098,236
1,77,1.0,0.01904761977493763,6.4285712242126465,237
1,79,1.0,0.01904761977493763,6.571428298950195,238
1,81,1.0,0.01904761977493763,6.714285850524902,239
1,82,1.0,0.01904761977493763,6.857142925262451,240
1,84,1.0,0.01904761977493763,7.0,241
1,86,1.0,0.01904761977493763,7.142857074737549,242
1,88,1.0,0.01904761977493763,7.285714149475098,243
1,89,1.0,0.01904761977493763,7.4285712242126465,244
1,91,1.0,0.01904761977493763,7.571428298950195,245
1,93,1.0,0.01904761977493763,7.714285850524902,246
1,94,1.0,0.01904761977493763,7.857142925262451,247
1,96,1.0,0.01904761977493763,8.0,248
1,98,1.0,0.01904761977493763,8.142857551574707,249
1,100,1.0,0.01904761977493763,8.285714149475098,250
1,101,1.0,0.01904761977493763,8.428571701049805,251
1,103,1.0,0.01904761977493763,8.571428298950195,252
1,105,1.0,0.01904761977493763,8.714285850524902,253
1,107,1.0,0.01904761977493763,8.857142448425293,254
1,108,1.0,0.01904761977493763,9.0,255
1,1,0.0,0.02539682574570179,0.0,256
1,1,0.0,0.02539682574570179,0.1428571492433548,257
1,3,0.0,0.02539682574570179,0.2857142984867096,258
1,5,0.0,0.02539682574570179,0.4285714626312256,259
1,6,0.0,0.02539682574570179,0.5714285969734192,260
1,8,0.0,0.02539682574570179,0.7142857313156128,261
1,10,0.0,0.02539682574570179,0.8571429252624512,262
1,12,0.0,0.02539682574570179,1.0,263
1,13,0.0,0.02539682574570179,1.1428571939468384,264
1,15,0.0,0.02539682574570179,1.2857143878936768,265
1,17,0.0,0.02539682574570179,1.4285714626312256,266
1,18,0.0,0.02539682574570179,1.571428656578064,267
1,20,0.0,0.02539682574570179,1.7142858505249023,268
1,22,0.0,0.02539682574570179,1.8571429252624512,269
1,24,1.0,0.02539682574570179,2.0,270
1,25,1.0,0.02539682574570179,2.142857313156128,271
1,27,1.0,0.02539682574570179,2.2857143878936768,272
1,29,1.0,0.02539682574570179,2.4285714626312256,273
1,31,1.0,0.02539682574570179,2.5714287757873535,274
1,32,1.0,0.02539682574570179,2.7142858505249023,275
1,34,1.0,0.02539682574570179,2.857142925262451,276
1,36,1.0,0.02539682574570179,3.000000238418579,277
1,37,1.0,0.02539682574570179,3.142857313156128,278
1,39,1.0,0.02539682574570179,3.2857143878936768,279
1,41,1.0,0.02539682574570179,3.4285717010498047,280
1,43,1.0,0.02539682574570179,3.5714287757873535,281
1,44,1.0,0.02539682574570179,3.7142858505249023,282
1,46,1.0,0.02539682574570179,3.857142925262451,283
1,48,1.0,0.02539682574570179,4.0,284
1,50,1.0,0.02539682574570179,4.142857551574707,285
1,51,1.0,0.02539682574570179,4.285714626312256,286
1,53,1.0,0.02539682574570179,4.428571701049805,287
1,55,1.0,0.02539682574570179,4.571428298950195,288
1,56,1.0,0.02539682574570179,4.714285373687744,289
1,58,1.0,0.02539682574570179,4.857142448425293,290
1,60,1.0,0.02539682574570179,5.0,291
1,62,1.0,0.02539682574570179,5.142857074737549,292
1,63,1.0,0.02539682574570179,5.285714149475098,293
1,65,1.0,0.02539682574570179,5.4285712242126465,294
1,67,1.0,0.02539682574570179,5.571428298950195,295
1,69,1.0,0.02539682574570179,5.714285373687744,296
1,70,1.0,0.02539682574570179,5.857142925262451,297
1,72,1.0,0.02539682574570179,6.0,298
1,74,1.0,0.02539682574570179,6.142857074737549,299
1,75,1.0,0.02539682574570179,6.285714149475098,300
1,77,1.0,0.02539682574570179,6.4285712242126465,301
1,79,1.0,0.02539682574570179,6.571428298950195,302
1,81,1.0,0.02539682574570179,6.714285850524902,303
1,82,1.0,0.02539682574570179,6.857142925262451,304
1,84,1.0,0.02539682574570179,7.0,305
1,86,1.0,0.02539682574570179,7.142857074737549,306
1,88,1.0,0.02539682574570179,7.285714149475098,307
1,89,1.0,0.02539682574570179,7.4285712242126465,308
1,91,1.0,0.02539682574570179,7.571428298950195,309
1,93,1.0,0.02539682574570179,7.714285850524902,310
1,94,1.0,0.02539682574570179,7.857142925262451,311
1,96,1.0,0.02539682574570179,8.0,312
1,98,1.0,0.02539682574570179,8.142857551574707,313
1,100,1.0,0.02539682574570179,8.285714149475098,314
1,101,1.0,0.02539682574570179,8.428571701049805,315
1,103,1.0,0.02539682574570179,8.571428298950195,316
1,105,1.0,0.02539682574570179,8.714285850524902,317
1,107,1.0,0.02539682574570179,8.857142448425293,318
1,108,1.0,0.02539682574570179,9.0,319
1,1,0.0,0.0317460335791111,0.0,320
1,1,0.0,0.0317460335791111,0.1428571492433548,321
1,3,0.0,0.0317460335791111,0.2857142984867096,322
1,5,0.0,0.0317460335791111,0.4285714626312256,323
1,6,0.0,0.0317460335791111,0.5714285969734192,324
1,8,0.0,0.0317460335791111,0.7142857313156128,325
1,10,0.0,0.0317460335791111,0.8571429252624512,326
1,12,0.0,0.0317460335791111,1.0,327
1,13,0.0,0.0317460335791111,1.1428571939468384,328
1,15,0.0,0.0317460335791111,1.2857143878936768,329
1,17,0.0,0.0317460335791111,1.4285714626312256,330
1,18,0.0,0.0317460335791111,1.571428656578064,331
1,20,0.0,0.0317460335791111,1.7142858505249023,332
1,22,0.0,0.0317460335791111,1.8571429252624512,333
1,24,1.0,0.0317460335791111,2.0,334
1,25,1.0,0.0317460335791111,2.142857313156128,335
1,27,1.0,0.0317460335791111,2.2857143878936768,336
1,29,1.0,0.0317460335791111,2.4285714626312256,337
1,31,1.0,0.0317460335791111,2.5714287757873535,338
1,32,1.0,0.0317460335791111,2.7142858505249023,339
1,34,1.0,0.0317460335791111,2.857142925262451,340
1,36,1.0,0.0317460335791111,3.000000238418579,341
1,37,1.0,0.0317460335791111,3.142857313156128,342
1,39,1.0,0.0317460335791111,3.2857143878936768,343
1,41,1.0,0.0317460335791111,3.4285717010498047,344
1,43,1.0,0.0317460335791111,3.5714287757873535,345
1,44,1.0,0.0317460335791111,3.7142858505249023,346
1,46,1.0,0.0317460335791111,3.857142925262451,347
1,48,1.0,0.0317460335791111,4.0,348
1,50,1.0,0.0317460335791111,4.142857551574707,349
1,51,1.0,0.0317460335791111,4.285714626312256,350
1,53,1.0,0.0317460335791111,4.428571701049805,351
1,55,1.0,0.0317460335791111,4.571428298950195,352
1,56,1.0,0.0317460335791111,4.714285373687744,353
1,58,1.0,0.0317460335791111,4.857142448425293,354
1,60,1.0,0.0317460335791111,5.0,355
1,62,1.0,0.0317460335791111,5.142857074737549,356
1,63,1.0,0.0317460335791111,5.285714149475098,357
1,65,1.0,0.0317460335791111,5.4285712242126465,358
1,67,1.0,0.0317460335791111,5.571428298950195,359
1,69,1.0,0.0317460335791111,5.714285373687744,360
1,70,1.0,0.0317460335791111,5.857142925262451,361
1,72,1.0,0.0317460335791111,6.0,362
1,74,1.0,0.0317460335791111,6.142857074737549,363
1,75,1.0,0.0317460335791111,6.285714149475098,364
1,77,1.0,0.0317460335791111,6.4285712242126465,365
1,79,1.0,0.0317460335791111,6.571428298950195,366
1,81,1.0,0.0317460335791111,6.714285850524902,367
1,82,1.0,0.0317460335791111,6.857142925262451,368
1,84,1.0,0.0317460335791111,7.0,369
1,86,1.0,0.0317460335791111,7.142857074737549,370
1,88,1.0,0.0317460335791111,7.285714149475098,371
1,89,1.0,0.0317460335791111,7.4285712242126465,372
1,91,1.0,0.0317460335791111,7.571428298950195,373
1,93,1.0,0.0317460335791111,7.714285850524902,374
1,94,1.0,0.0317460335791111,7.857142925262451,375
1,96,1.0,0.0317460335791111,8.0,376
1,98,1.0,0.0317460335791111,8.142857551574707,377
1,100,1.0,0.0317460335791111,8.285714149475098,378
1,101,1.0,0.0317460335791111,8.428571701049805,379
1,103,1.0,0.0317460335791111,8.571428298950195,380
1,105,1.0,0.0317460335791111,8.714285850524902,381
1,107,1.0,0.0317460335791111,8.857142448425293,382
1,108,1.0,0.0317460335791111,9.0,383
1,1,0.0,0.03809523954987526,0.0,384
1,1,0.0,0.03809523954987526,0.1428571492433548,385
1,3,0.0,0.03809523954987526,0.2857142984867096,386
1,5,0.0,0.03809523954987526,0.4285714626312256,387
1,6,0.0,0.03809523954987526,0.5714285969734192,388
1,8,0.0,0.03809523954987526,0.7142857313156128,389
1,10,0.0,0.03809523954987526,0.8571429252624512,390
1,12,0.0,0.03809523954987526,1.0,391
1,13,0.0,0.03809523954987526,1.1428571939468384,392
1,15,0.0,0.03809523954987526,1.2857143878936768,393
1,17,0.0,0.03809523954987526,1.4285714626312256,394
1,18,0.0,0.03809523954987526,1.571428656578064,395
1,20,0.0,0.03809523954987526,1.7142858505249023,396
1,22,0.0,0.03809523954987526,1.8571429252624512,397
1,24,1.0,0.03809523954987526,2.0,398
1,25,1.0,0.03809523954987526,2.142857313156128,399
1,27,1.0,0.03809523954987526,2.2857143878936768,400
1,29,1.0,0.03809523954987526,2.4285714626312256,401
1,31,1.0,0.03809523954987526,2.5714287757873535,402
1,32,1.0,0.03809523954987526,2.7142858505249023,403
1,34,1.0,0.03809523954987526,2.857142925262451,404
1,36,1.0,0.03809523954987526,3.000000238418579,405
1,37,1.0,0.03809523954987526,3.142857313156128,406
1,39,1.0,0.03809523954987526,3.2857143878936768,407
1,41,1.0,0.03809523954987526,3.4285717010498047,408
1,43,1.0,0.03809523954987526,3.5714287757873535,409
1,44,1.0,0.03809523954987526,3.7142858505249023,410
1,46,1.0,0.03809523954987526,3.857142925262451,411
1,48,1.0,0.03809523954987526,4.0,412
1,50,1.0,0.03809523954987526,4.142857551574707,413
1,51,1.0,0.03809523954987526,4.285714626312256,414
1,53,1.0,0.03809523954987526,4.428571701049805,415
1,55,1.0,0.03809523954987526,4.571428298950195,416
1,56,1.0,0.03809523954987526,4.714285373687744,417
1,58,1.0,0.03809523954987526,4.857142448425293,418
1,60,1.0,0.03809523954987526,5.0,419
1,62,1.0,0.03809523954987526,5.142857074737549,420
1,63,1.0,0.03809523954987526,5.285714149475098,421
1,65,1.0,0.03809523954987526,5.4285712242126465,422
1,67,1.0,0.03809523954987526,5.571428298950195,423
1,69,1.0,0.03809523954987526,5.714285373687744,424
1,70,1.0,0.03809523954987526,5.857142925262451,425
1,72,1.0,0.03809523954987526,6.0,426
1,74,1.0,0.03809523954987526,6.142857074737549,427
1,75,1.0,0.03809523954987526,6.285714149475098,428
1,77,1.0,0.03809523954987526,6.4285712242126465,429
1,79,1.0,0.03809523954987526,6.571428298950195,430
1,81,1.0,0.03809523954987526,6.714285850524902,431
1,82,1.0,0.03809523954987526,6.857142925262451,432
1,84,1.0,0.03809523954987526,7.0,433
1,86,1.0,0.03809523954987526,7.142857074737549,434
1,88,1.0,0.03809523954987526,7.285714149475098,435
1,89,1.0,0.03809523954987526,7.4285712242126465,436
1,91,1.0,0.03809523954987526,7.571428298950195,437
1,93,1.0,0.03809523954987526,7.714285850524902,438
1,94,1.0,0.03809523954987526,7.857142925262451,439
1,96,1.0,0.03809523954987526,8.0,440
1,98,1.0,0.03809523954987526,8.142857551574707,441
1,100,1.0,0.03809523954987526,8.285714149475098,442
1,101,1.0,0.03809523954987526,8.428571701049805,443
1,103,1.0,0.03809523954987526,8.571428298950195,444
1,105,1.0,0.03809523954987526,8.714285850524902,445
1,107,1.0,0.03809523954987526,8.857142448425293,446
1,108,1.0,0.03809523954987526,9.0,447
1,1,0.0,0.04444444552063942,0.0,448
1,1,0.0,0.04444444552063942,0.1428571492433548,449
1,3,0.0,0.04444444552063942,0.2857142984867096,450
1,5,0.0,0.04444444552063942,0.4285714626312256,451
1,6,0.0,0.04444444552063942,0.5714285969734192,452
1,8,0.0,0.04444444552063942,0.7142857313156128,453
1,10,0.0,0.04444444552063942,0.8571429252624512,454
1,12,0.0,0.04444444552063942,1.0,455
1,13,0.0,0.04444444552063942,1.1428571939468384,456
1,15,0.0,0.04444444552063942,1.2857143878936768,457
1,17,0.0,0.04444444552063942,1.4285714626312256,458
1,18,0.0,0.04444444552063942,1.571428656578064,459
1,20,0.0,0.04444444552063942,1.7142858505249023,460
1,22,0.0,0.04444444552063942,1.8571429252624512,461
1,24,1.0,0.04444444552063942,2.0,462
1,25,1.0,0.04444444552063942,2.142857313156128,463
1,27,1.0,0.04444444552063942,2.2857143878936768,464
1,29,1.0,0.04444444552063942,2.4285714626312256,465
1,31,1.0,0.04444444552063942,2.5714287757873535,466
1,32,1.0,0.04444444552063942,2.7142858505249023,467
1,34,1.0,0.04444444552063942,2.857142925262451,468
1,36,1.0,0.04444444552063942,3.000000238418579,469
1,37,1.0,0.04444444552063942,3.142857313156128,470
1,39,1.0,0.04444444552063942,3.2857143878936768,471
1,41,1.0,0.04444444552063942,3.4285717010498047,472
1,43,1.0,0.04444444552063942,3.5714287757873535,473
1,44,1.0,0.04444444552063942,3.7142858505249023,474
1,46,1.0,0.04444444552063942,3.857142925262451,475
1,48,1.0,0.04444444552063942,4.0,476
1,50,1.0,0.04444444552063942,4.142857551574707,477
1,51,1.0,0.04444444552063942,4.285714626312256,478
1,53,1.0,0.04444444552063942,4.428571701049805,479
1,55,1.0,0.04444444552063942,4.571428298950195,480
1,56,1.0,0.04444444552063942,4.714285373687744,481
1,58,1.0,0.04444444552063942,4.857142448425293,482
1,60,1.0,0.04444444552063942,5.0,483
1,62,1.0,0.04444444552063942,5.142857074737549,484
1,63,1.0,0.04444444552063942,5.285714149475098,485
1,65,1.0,0.04444444552063942,5.4285712242126465,486
1,67,1.0,0.04444444552063942,5.571428298950195,487
1,69,1.0,0.04444444552063942,5.714285373687744,488
1,70,1.0,0.04444444552063942,5.857142925262451,489
1,72,1.0,0.04444444552063942,6.0,490
1,74,1.0,0.04444444552063942,6.142857074737549,491
1,75,1.0,0.04444444552063942,6.285714149475098,492
1,77,1.0,0.04444444552063942,6.4285712242126465,493
1,79,1.0,0.04444444552063942,6.571428298950195,494
1,81,1.0,0.04444444552063942,6.714285850524902,495
1,82,1.0,0.04444444552063942,6.857142925262451,496
1,84,1.0,0.04444444552063942,7.0,497
1,86,1.0,0.04444444552063942,7.142857074737549,498
1,88,1.0,0.04444444552063942,7.285714149475098,499
1,89,1.0,0.04444444552063942,7.4285712242126465,500
1,91,1.0,0.04444444552063942,7.571428298950195,501
1,93,1.0,0.04444444552063942,7.714285850524902,502
1,94,1.0,0.04444444552063942,7.857142925262451,503
1,96,1.0,0.04444444552063942,8.0,504
1,98,1.0,0.04444444552063942,8.142857551574707,505
1,100,1.0,0.04444444552063942,8.285714149475098,506
1,101,1.0,0.04444444552063942,8.428571701049805,507
1,103,1.0,0.04444444552063942,8.571428298950195,508
1,105,1.0,0.04444444552063942,8.714285850524902,509
1,107,1.0,0.04444444552063942,8.857142448425293,510
1,108,1.0,0.04444444552063942,9.0,511
1,1,0.0,0.05079365149140358,0.0,512
1,1,0.0,0.05079365149140358,0.1428571492433548,513
1,3,0.0,0.05079365149140358,0.2857142984867096,514
1,5,0.0,0.05079365149140358,0.4285714626312256,515
1,6,0.0,0.05079365149140358,0.5714285969734192,516
1,8,0.0,0.05079365149140358,0.7142857313156128,517
